"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.777827767E1,1.130012340E-2,3.281925201E-2,1.526941895E-2
3.787800867E1,-3.289477246E-2,4.461367071E-2,7.686749697E-3
3.797773967E1,-4.768370560E-2,2.837244451E-2,-4.905813932E-4
3.807747067E1,-1.799696690E-2,2.203113914E-2,-1.512089968E-3
3.817720167E1,8.266450879E-3,2.310410321E-2,2.510677457E-2
3.827693267E1,2.499794784E-2,1.319073379E-2,1.093838632E-2
3.837666367E1,1.800503880E-3,2.653232574E-2,1.580736279E-2
3.847639467E1,-1.401132199E-2,4.543111145E-2,1.745744705E-2
3.857612592E1,-6.710790019E-3,3.194567800E-2,1.378714979E-2
3.867585692E1,-2.614417569E-2,4.740805507E-2,-3.529964089E-3
3.877558792E1,-6.081137169E-2,3.069905162E-2,-1.078518927E-2
3.887531892E1,-3.188096120E-2,3.017806470E-2,1.751065671E-2
3.897504992E1,-2.250874702E-2,1.607048750E-2,2.344148755E-3
3.907478092E1,-1.006330939E-2,2.441563368E-2,6.492748260E-3
3.917451192E1,1.168142125E-2,8.345730901E-3,2.622710109E-2
3.927424292E1,3.572217075E-2,-9.903429151E-3,3.809577942E-2
3.937397392E1,2.237262110E-2,3.282159090E-2,2.428582549E-2
3.947370492E1,1.166851169E-2,1.973493755E-2,7.207278013E-3
3.957343583E1,-5.315441539E-2,-3.003129959E-3,6.990931034E-3
3.967316683E1,1.632282683E-2,3.878048837E-2,8.960273266E-3
3.977289783E1,-2.827004058E-2,1.950806558E-2,2.782339096E-2
3.987262883E1,-3.279448357E-2,3.307828367E-2,-1.147691488E-2
3.997235983E1,-1.203447887E-2,1.662187994E-2,-3.568614185E-2
4.007209083E1,-2.908324666E-2,2.153938830E-2,3.525052428E-2
4.017182183E1,-2.164237695E-2,1.226921260E-2,-8.019456267E-3
4.027155283E1,2.875734205E-2,5.134440064E-3,1.372049153E-2
4.037128383E1,1.078245204E-1,2.294798255E-2,8.138447106E-2
4.047101483E1,4.046780295E-3,1.138335943E-2,-7.826498151E-3
4.057074592E1,2.532017967E-2,6.628754497E-2,2.696151137E-3
4.067047692E1,-5.906236899E-2,1.353630424E-3,1.412687302E-3
4.077020792E1,-4.940430363E-2,8.866717815E-3,7.227158546E-4
4.086993892E1,-3.171048288E-2,3.668484628E-2,-1.515539825E-2
4.096966992E1,-3.777803807E-3,6.771075726E-4,-2.818357944E-3
4.106940092E1,-2.150735652E-2,8.890691400E-3,2.988979697E-2
4.116913192E1,-6.452777973E-2,2.911504090E-2,8.605931997E-3
4.126886292E1,2.990622856E-2,-3.869687319E-3,4.336879849E-3
4.136859392E1,4.215664328E-3,-5.735533834E-3,3.202753901E-2
4.146832492E1,3.572605366E-2,3.028331459E-2,1.603832781E-2
4.156805667E1,-7.419605032E-3,9.690005779E-3,-1.862922907E-3
4.166778767E1,-5.614965160E-2,9.007635713E-3,1.351876259E-2
4.176751867E1,-7.951506140E-2,5.364469528E-2,3.368580937E-2
4.186724967E1,-5.027787308E-2,1.302525759E-2,-3.795193791E-2
4.196698067E1,-4.834085042E-2,1.538285494E-2,1.055539370E-2
4.206671067E1,2.436012533E-1,4.169824898E-2,1.135353863E-1
4.216644167E1,3.619398623E-2,1.319833517E-2,-2.055764079E-2
4.226617267E1,5.649513069E-2,3.517684937E-3,1.520685375E-2
4.236590367E1,6.124690703E-2,-4.516974092E-3,1.035196906E-1
4.246563467E1,1.487562725E-2,1.234405696E-2,3.452956259E-2
4.256536521E1,6.618614146E-3,2.040853679E-2,-7.166347504E-3
4.266509621E1,-1.544217220E-2,-1.821407676E-3,8.956180215E-3
4.276482721E1,-9.402373019E-3,-1.783985496E-2,1.894322455E-2
4.286455821E1,-1.729642935E-2,1.898649395E-2,-3.650124371E-2
4.296428921E1,-2.456100094E-2,8.250421286E-4,-6.491578817E-3
4.306402021E1,-3.158376732E-2,6.538356543E-3,2.152827859E-2
4.316375121E1,-3.216191077E-2,3.363435388E-2,-1.538402438E-3
4.326348221E1,-2.032744779E-2,-3.824079037E-3,4.998199940E-3
4.336321321E1,4.576282217E-3,-1.014258027E-2,6.766982675E-2
4.346294421E1,1.277190870E-2,3.473421514E-2,3.591827631E-2
4.356267458E1,-2.285009651E-2,1.455547392E-2,-2.050618529E-2
4.366240558E1,6.887723110E-3,6.741839647E-3,1.914963126E-2
4.376213658E1,-9.673345783E-3,1.934200466E-2,1.587343633E-2
4.386186758E1,-3.018566608E-2,3.527683675E-2,-1.600792229E-2
4.396159858E1,4.354241969E-2,1.531327307E-2,5.022758245E-3
4.406132958E1,-9.268092625E-3,1.745627761E-2,3.499675512E-2
4.416106058E1,2.781282943E-2,1.128746510E-2,3.892959237E-2
4.426079158E1,5.085492474E-3,3.132821202E-2,4.628012717E-2
4.436052258E1,-1.257676244E-2,-7.521858215E-3,1.340240300E-2
4.446025358E1,-3.781789050E-2,4.507618546E-3,-2.174462557E-2
4.455998458E1,-2.500660446E-2,8.890691400E-3,-3.639891744E-3
4.465971617E1,-4.413479745E-2,3.032073677E-2,-8.258607388E-3
4.475944717E1,6.320845968E-1,2.015827596E-2,1.138563985E-1
4.485917817E1,-2.469566963E-1,2.507870793E-2,7.302236795E-2
4.495890817E1,-7.613257505E-5,-6.182261109E-3,2.898347855E-2
4.505863917E1,-1.352433572E-3,2.697437525E-2,-5.449604988E-3
4.515837017E1,2.039426593E-3,2.256791353E-2,4.715779424E-3
4.525810117E1,-4.611772075E-3,1.047353268E-2,5.425046682E-3
4.535783217E1,-4.186220400E-2,2.433552682E-2,1.153831065E-2
4.545756317E1,-7.346048886E-3,1.561849773E-2,2.066639900E-2
4.555729417E1,3.328914888E-2,1.796557009E-2,9.356714487E-3
4.565702529E1,1.573216212E-2,2.107278049E-2,1.598979592E-2
4.575675629E1,-1.757221236E-2,1.972207367E-2,8.554476500E-3
4.585648729E1,-1.367572835E-2,7.921223044E-3,7.224819660E-3
4.595621829E1,1.296748892E-2,1.104539037E-3,1.292234659E-3
4.605594929E1,7.883211575E-3,1.989807487E-2,2.618909419E-2
4.615568029E1,-2.342251608E-2,1.181137562E-2,-7.876199484E-4
4.625541129E1,-5.491419889E-2,4.428096414E-3,3.275961041E-2
4.635514129E1,5.020399259E-2,3.742568851E-2,-2.107336521E-3
4.645487229E1,4.800774185E-1,6.468073010E-2,1.824331284E-2
4.655460329E1,-2.752362980E-1,-1.805737138E-2,4.249171615E-2
4.665433442E1,-9.229867366E-2,4.083812356E-2,3.821038485E-2
4.675406542E1,2.045361700E-1,3.085575700E-2,2.707553208E-2
4.685379642E1,-2.242748899E-1,2.113300681E-2,6.898486555E-2
4.695352742E1,-3.704007834E-2,2.080907106E-2,-2.028983831E-3
4.705325842E1,-9.045615206E-3,6.272717535E-2,-2.215802372E-1
4.715298942E1,1.239288852E-1,4.464115262E-2,3.001843572E-2
4.725272042E1,-5.849658692E-2,7.478004098E-3,3.810922801E-2
4.735245142E1,-5.791073246E-4,-3.661526442E-3,-1.627280116E-3
4.745218142E1,-4.261926311E-2,3.735552192E-2,5.939016938E-2
4.755191242E1,-3.031175124E-2,1.778839946E-2,1.239785135E-2
4.765164329E1,-1.981489274E-1,1.461651886E-1,1.164601636E-1
4.775137429E1,-4.208643101E-2,4.629182160E-2,1.486479163E-2
4.785110529E1,-4.327420151E-2,-7.634124756E-3,1.696043372E-2
4.795083629E1,7.346903676E-1,9.660793090E-1,-3.826429617E-1
4.805056729E1,1.497068288E-1,1.936948657E-2,-1.042125857E-1
4.815029829E1,-5.069759809E-3,-1.886194825E-2,-1.916191041E-2
4.825002929E1,-3.066872832E-2,1.367722213E-2,-2.032492161E-3
4.834975929E1,-1.255433746E-3,7.274520993E-3,1.464084327E-2
4.844949029E1,5.903570477E-2,-5.391132832E-3,4.624562860E-2
4.854922129E1,-8.486959431E-3,1.482210696E-2,1.884148300E-2
4.864895246E1,-1.697958792E-2,1.477766812E-2,-5.750736594E-3
4.874868346E1,-1.572838427E-2,1.610498607E-2,3.574285984E-2
4.884841446E1,-2.419737722E-3,3.019560635E-2,-1.093780160E-2
4.894814546E1,-4.752972740E-2,1.486771524E-2,-1.490045965E-2
4.904787646E1,-4.598751971E-2,4.625147581E-3,2.300996304E-2
4.914760746E1,1.440979603E-2,1.519749820E-2,5.219224691E-3
4.924733746E1,-2.738667704E-2,2.264977455E-2,7.960984111E-3
4.934706846E1,-3.453424950E-3,2.942552805E-2,1.175699651E-2
4.944679946E1,2.641860654E-2,-8.936884403E-3,5.606953561E-2
4.954653046E1,-1.172703867E-2,1.189148247E-2,1.581730306E-2
4.964626133E1,-2.823953456E-2,2.790583670E-2,-6.423751116E-3
4.974599233E1,-1.503411421E-2,8.880751133E-3,3.720115542E-2
4.984572233E1,-2.446144296E-2,-5.924983621E-3,1.858245134E-3
4.994545333E1,-6.372360486E-2,5.252319932E-2,2.859288454E-3
5.004518433E1,-2.854025960E-2,4.839740396E-3,-1.114947081E-2
5.014491533E1,-9.207062311E-3,1.917594373E-2,1.125062764E-2
5.024464633E1,-3.144752263E-2,7.918299437E-3,4.358514547E-3
5.034437733E1,1.914863541E-2,1.964898348E-2,2.324677527E-2
5.044410833E1,4.080005270E-2,1.103018761E-2,5.718927741E-2
5.054383833E1,2.325082721E-2,7.639387250E-3,6.040992379E-2
5.064356854E1,2.964136340E-3,3.933421969E-3,8.926359415E-3
5.074329954E1,-2.594862744E-2,6.086951494E-4,-4.853188992E-3
5.084303054E1,-8.479076654E-2,1.888943017E-2,5.105203986E-2
5.094276154E1,-1.341523581E-1,2.891214252E-2,-5.271264911E-3
5.104249254E1,2.382667288E-3,1.476597369E-2,-2.791928530E-2
5.114222254E1,-2.536851056E-2,3.779406309E-2,5.969013155E-2
5.124195354E1,9.187661433E-3,2.421565890E-2,2.380869269E-2
5.134168454E1,-5.100481903E-2,3.064408779E-2,1.158918142E-2
5.144141554E1,-2.552341609E-3,3.313032389E-3,4.647483945E-2
5.154114654E1,1.424157894E-3,2.163177431E-2,7.444382608E-2
5.164087817E1,4.468775676E-3,3.723331511E-2,-5.586429834E-3
5.174060817E1,-3.293587656E-2,-4.326939583E-4,1.120034158E-2
5.184033917E1,-5.544895417E-2,1.226921260E-2,3.896642983E-2
5.194007017E1,-4.512156534E-2,1.886019409E-2,-4.498263001E-3
5.203980117E1,-4.731035632E-2,3.914126158E-3,-7.925316095E-3
5.213953217E1,6.416812115E-3,2.590375006E-2,-1.703352392E-2
5.223926217E1,-1.695722232E-2,2.575113773E-3,3.616970658E-2
5.233899317E1,-3.073751533E-2,1.706977665E-2,2.467583477E-2
5.243872417E1,2.536047977E-2,2.536872983E-2,1.514779687E-2
5.253845517E1,4.483012275E-2,-1.414733827E-2,8.439754128E-2
5.263818592E1,9.003542662E-3,2.666622698E-2,1.476480424E-2
5.273791592E1,2.593651274E-2,1.755568027E-2,3.305957258E-2
5.283764692E1,-1.317253433E-2,5.346693993E-3,3.601767898E-2
5.293737792E1,-2.147816156E-2,1.525187731E-2,3.197257519E-3
5.303710892E1,-4.040084319E-2,1.513025522E-2,-5.076552629E-3
5.313683992E1,-5.212065050E-2,5.044392943E-3,-1.372809291E-2
5.323656992E1,1.066033294E-2,2.535937428E-2,-2.446475029E-3
5.333630092E1,-2.987283091E-3,-1.062439084E-3,3.327065706E-2
5.343603192E1,-3.012127819E-2,-1.215051413E-3,4.380149245E-3
5.353576292E1,4.254826055E-2,9.441499114E-3,7.394856691E-2
5.363549446E1,2.288344391E-3,2.642941475E-2,1.771881759E-2
5.373522446E1,-1.046463851E-2,-2.169901729E-3,-8.462090492E-3
5.383495546E1,7.686932422E-3,5.953634977E-3,1.135412335E-2
5.393468646E1,-2.633538421E-2,1.128512621E-2,2.814908087E-2
5.403441746E1,-2.496714489E-2,4.602518857E-2,-4.995042443E-2
5.413414846E1,5.441044299E-3,1.320301294E-2,-2.888524532E-3
5.423387846E1,-1.339477421E-2,9.901090264E-3,2.865544975E-2
5.433360946E1,-1.409124155E-3,3.560545027E-2,-1.534777164E-2
5.443334046E1,1.173015871E-2,-6.500349641E-3,9.208195210E-3
5.453307146E1,-1.154083226E-2,9.565460086E-3,2.506116629E-2
5.463280104E1,3.485466778E-2,1.577988088E-2,2.106634855E-2
5.473253204E1,-6.269402895E-4,3.473012209E-2,5.231503844E-3
5.483226304E1,-3.665935151E-2,1.137224972E-2,1.286562860E-2
5.493199404E1,-1.460575998E-2,2.184344351E-2,3.858577609E-2
5.503172404E1,-4.122309419E-2,1.377370119E-2,-4.502356052E-3
5.513145504E1,-3.298405670E-2,5.032113791E-3,-3.315605164E-2
5.523118604E1,-5.716626314E-3,3.363026083E-2,2.067049205E-2
5.533091704E1,1.062790831E-3,9.611068368E-3,2.695157111E-2
5.543064704E1,-1.826056669E-2,1.648622453E-2,-2.873321772E-3
5.553037804E1,4.406928579E-2,2.271058559E-3,2.705682099E-2
5.563010929E1,2.481384277E-2,3.615333438E-3,7.911458194E-2
5.572984029E1,8.027742868E-3,1.757380664E-2,-3.119489551E-3
5.582957029E1,-3.022818174E-2,7.566881776E-3,3.087329865E-3
5.592930129E1,-2.109867269E-2,2.721878886E-3,3.040084362E-2
5.602903229E1,-4.227128982E-2,2.273923695E-2,2.960269868E-2
5.612876329E1,5.199700473E-3,2.663816035E-2,-9.322800636E-3
5.622849329E1,1.709717634E-2,1.867483735E-2,9.501725435E-4
5.632822429E1,-1.339028373E-2,3.742218018E-5,2.065938234E-2
5.642795529E1,-2.450424640E-2,1.617573738E-2,2.359234571E-2
5.652768629E1,4.308339955E-2,1.788078547E-2,1.344040990E-2
5.662741604E1,3.352838680E-2,1.690430045E-2,7.153074324E-2
5.672714704E1,-2.201806513E-2,3.029734790E-2,1.994192898E-2
5.682687804E1,2.442879905E-3,1.280013978E-2,5.046147108E-3
5.692660804E1,-2.185897518E-2,3.206846952E-2,-2.728310823E-3
5.702633904E1,-5.523522017E-2,2.485826790E-2,5.139644086E-2
5.712607004E1,-7.961740594E-2,4.432481825E-2,-2.669838667E-2
5.722580104E1,-3.310183241E-2,9.802272320E-3,-9.512250423E-3
5.732553104E1,4.714281075E-3,1.374855816E-2,2.922730744E-2
5.742526204E1,-2.868647197E-2,1.584420025E-2,1.549979925E-2
5.752499304E1,1.267459824E-2,2.960269868E-2,2.235624433E-2
5.762472292E1,9.063362419E-3,1.367137492E-2,3.966224849E-2
5.772445392E1,-1.365941553E-2,2.133239686E-2,1.487824023E-2
5.782418492E1,2.412085178E-2,-7.490867972E-3,2.047577977E-2
5.792391592E1,-3.761885219E-2,8.817016482E-3,1.350239038E-2
5.802364592E1,-4.799707525E-2,6.848258972E-3,7.491452694E-3
5.812337692E1,-4.979306124E-2,3.012368560E-2,1.567053795E-4
5.822310792E1,-4.687035791E-2,3.167495191E-2,-1.155409813E-3
5.832283792E1,-1.440979146E-2,2.280355632E-2,-1.357138753E-3
5.842256892E1,4.852732178E-4,1.630028307E-2,3.126213849E-2
5.852229992E1,4.422674035E-3,5.057841539E-4,3.825014591E-2
5.862203008E1,2.471810832E-2,5.610988140E-3,5.778627813E-2
5.872176108E1,5.108013847E-2,3.095048189E-2,2.893787026E-2
5.882149208E1,-1.791546676E-2,3.403781176E-2,2.905656874E-2
5.892122208E1,-2.963191192E-2,6.006844640E-3,3.843842626E-2
5.902095308E1,-2.497335755E-2,3.317710161E-2,-1.260776639E-2
5.912068408E1,-5.417722588E-2,2.385839403E-2,2.319005728E-3
5.922041408E1,-1.291123688E-2,2.910743952E-3,2.745443165E-2
5.932014508E1,-1.778786499E-2,2.830695570E-2,1.769133568E-2
5.941987608E1,-3.434794259E-2,2.138209820E-2,-1.059749365E-2
5.951960608E1,-3.794271941E-3,-2.723633051E-3,3.691522658E-2
5.961933692E1,4.311942388E-3,2.367537618E-2,3.658895195E-2
5.971906792E1,-3.866795688E-3,1.602897227E-2,3.441203356E-2
5.981879792E1,-1.963351120E-2,1.502383590E-2,9.999908209E-3
5.991852892E1,-3.525567257E-2,2.405135214E-2,2.256498992E-2
6.001825992E1,-3.490841192E-2,3.247777462E-2,1.900929809E-3
6.011798992E1,-3.248729005E-2,1.879295111E-2,-6.744763255E-3
6.021772092E1,-2.866889378E-2,2.757839262E-2,-1.191721022E-2
6.031745192E1,-8.763075004E-2,3.658953667E-2,-8.536934853E-5
6.041718192E1,-2.124612851E-1,9.142706394E-3,1.660550773E-2
6.051691292E1,-1.661824370E-2,2.759944260E-2,3.316131413E-2
6.061664304E1,4.593280256E-3,2.310234904E-3,4.617780089E-2
6.071637404E1,-8.816185081E-3,1.871635258E-2,6.117473960E-2
6.081610504E1,-1.361483965E-2,2.344733477E-2,-3.563293219E-3
6.091583504E1,-1.496433591E-2,1.154064953E-2,2.802570462E-2
6.101556604E1,-3.386443268E-2,3.929621279E-2,-3.144047856E-3
6.111529704E1,-8.326522797E-2,2.091665983E-2,4.095389843E-3
6.121502704E1,-3.418137460E-2,2.024598420E-2,-2.399931192E-2
6.131475804E1,-1.492627419E-2,2.751114964E-2,2.329179883E-2
6.141448904E1,-3.233346717E-2,2.870865941E-2,3.087095976E-2
6.151421904E1,-1.807779095E-2,1.565007269E-2,4.618715644E-3
6.161395004E1,3.096558415E-2,9.067862034E-3,2.207733214E-2
6.171368104E1,-2.114659245E-3,-8.986001015E-3,7.858190060E-2
6.181341104E1,-1.499327963E-2,8.303046227E-4,1.426720619E-3
6.191314204E1,4.363580612E-3,8.194872737E-3,1.156228423E-2
6.201287304E1,-5.010530256E-2,1.428884089E-2,2.359526932E-2
6.211260304E1,-6.775596811E-2,2.105114579E-2,1.622485399E-2
6.221233404E1,-4.601301905E-3,3.912839770E-2,-1.611141801E-2
6.231206504E1,-7.097769714E-2,7.676224709E-3,7.961568832E-3
6.241179504E1,-1.016631631E-2,3.009971201E-2,2.221941948E-2
6.251152604E1,1.411792860E-2,1.469990015E-2,1.695400178E-2
6.261125742E1,-3.043726081E-2,-9.109377265E-3,6.776922941E-3
6.271098742E1,6.873858813E-4,2.763920367E-2,5.782311559E-2
6.281071842E1,-1.592779716E-2,2.071843922E-2,2.185104489E-2
6.291044842E1,-8.338709674E-3,1.827313364E-2,6.143669486E-3
6.301017942E1,3.923454294E-3,2.686620176E-2,1.224991679E-2
6.310991042E1,-2.189615982E-2,-5.380607843E-3,4.671223640E-2
6.320964042E1,-7.145012476E-2,1.686687827E-2,8.717613816E-3
6.330937142E1,9.471301641E-3,1.221892655E-2,-1.597576261E-2
6.340910142E1,4.005420380E-3,5.531466007E-4,2.497404277E-2
6.350883242E1,-5.238918845E-2,1.124244153E-2,2.274683833E-2
6.360856204E1,-4.639904948E-2,1.203883231E-2,2.477816105E-2
6.370829304E1,-2.748294597E-2,2.571605444E-3,1.165817857E-2
6.380802304E1,2.529345606E-2,4.704669714E-2,1.088459194E-2
6.390775404E1,-9.042646830E-2,2.053717554E-2,-1.085009336E-2
6.400748404E1,-9.101610518E-2,-1.789715767E-2,-5.819850683E-2
6.410721504E1,-6.853565777E-2,4.591175258E-2,1.693587542E-2
6.420694504E1,-2.947532988E-2,7.882631421E-3,2.458286405E-2
6.430667604E1,5.007907688E-2,1.840177238E-2,3.425532818E-2
6.440640604E1,2.881250687E-2,1.894907176E-2,-1.926832974E-2
6.450613704E1,1.613798629E-2,-5.492289662E-3,3.452780843E-2
6.460586742E1,-6.510828948E-3,1.539571881E-2,1.166694939E-2
6.470559842E1,-7.065530542E-2,6.083443165E-3,1.914144516E-2
6.480532842E1,-2.389990926E-2,5.037376285E-3,-3.220646381E-3
6.490505942E1,-1.281607802E-2,1.488876522E-2,1.073724210E-2
6.500478942E1,1.560800015E-3,1.344157934E-2,1.585414052E-2
6.510452042E1,-2.972324726E-2,-2.251178026E-4,5.129762292E-3
6.520425042E1,-3.682279032E-2,9.751986265E-3,1.767203987E-2
6.530398042E1,-1.089852932E-2,9.638550282E-3,3.513241053E-2
6.540371142E1,4.334029332E-3,-1.012737751E-3,-2.648788691E-4
6.550344142E1,8.817674294E-3,6.879833937E-3,1.600967646E-2
6.560317208E1,-5.096950733E-2,2.302633524E-2,1.163771331E-2
6.570290208E1,-8.933791774E-3,1.261653721E-2,9.298242331E-3
6.580263308E1,4.008567370E-2,1.833102107E-2,3.001785100E-2
6.590236308E1,8.035477638E-2,2.163996041E-2,-4.333956242E-3
6.600209408E1,6.733607864E-3,8.087283969E-3,2.301581025E-2
6.610182408E1,-2.140984050E-2,1.892334402E-2,1.923733950E-2
6.620155408E1,-3.658507816E-2,4.982237041E-2,-1.832400441E-2
6.630128508E1,-4.641969746E-2,2.169200063E-2,3.613579273E-3
6.640101508E1,-2.220637745E-2,8.467937708E-3,-4.897627831E-3
6.650074608E1,7.762681274E-4,1.699785590E-3,-2.465946257E-2
6.660047608E1,8.491536705E-3,1.744516790E-2,1.088400722E-2
6.670020608E1,-4.042580349E-2,-9.483599067E-3,2.233870268E-2
6.679993708E1,-4.590793362E-2,7.111383677E-3,1.573310316E-2
6.689966708E1,1.912649821E-2,3.146971464E-3,1.384035945E-2
6.699939808E1,1.166668444E-2,3.135277033E-2,6.466435790E-3
6.709912808E1,-1.968102439E-2,-9.004712105E-3,8.481971025E-3
6.719885908E1,-4.167840956E-2,7.499638796E-3,-3.397232294E-3
6.729858908E1,-1.268120376E-2,-2.481967628E-2,1.589390159E-2
6.739831908E1,-1.882549908E-2,1.373744845E-2,1.143539965E-2
6.749805008E1,-3.713799636E-3,2.621306777E-3,2.769767582E-2
6.759777958E1,-1.602630904E-2,-9.484183788E-4,1.857894301E-2
6.769751058E1,-5.190862041E-2,2.498632193E-2,1.654762030E-4
6.779724058E1,-5.737070098E-2,5.347278714E-3,-1.257092893E-2
6.789697058E1,-2.438135438E-2,1.626110673E-3,2.562600732E-2
6.799670158E1,-1.375434599E-2,3.121126771E-2,-7.036539316E-3
6.809643158E1,1.018762210E-2,1.466013908E-2,-1.431106031E-2
6.819616258E1,-3.926399829E-2,2.187151015E-2,4.208708882E-2
6.829589258E1,-6.479719019E-2,7.472156882E-3,4.951422215E-3
6.839562358E1,3.095195740E-2,2.300937831E-2,1.003031373E-2
6.849535358E1,-1.912996086E-2,1.702241421E-2,4.990598559E-3
6.859508417E1,5.465742390E-2,6.519060731E-3,-5.606310368E-3
6.869481517E1,4.191480610E-2,3.557387531E-2,1.263232470E-2
6.879454517E1,-5.567448311E-2,1.441923380E-2,4.497502863E-2
6.889427617E1,-5.472258381E-2,2.937582672E-2,-1.253993869E-2
6.899400617E1,-3.843173850E-5,1.720250845E-2,2.823795855E-2
6.909373717E1,-4.649109745E-2,3.035348117E-2,1.793633401E-2
6.919346717E1,-2.966302094E-2,4.748874664E-2,-9.145630002E-3
6.929319717E1,-7.176528054E-2,1.559218526E-2,-4.310976684E-2
6.939292817E1,-9.296056020E-2,-2.374437332E-2,6.127706587E-2
6.949265817E1,-4.009006825E-2,-1.252649009E-2,-9.667786360E-3
6.959238933E1,-2.520825574E-2,6.928950548E-3,-1.899468005E-2
6.969211933E1,-6.810766443E-2,-7.113137841E-3,1.003160012E-1
6.979184933E1,-1.130416255E-1,1.406255364E-3,-1.871635258E-2
6.989158033E1,3.252086129E-2,6.805574298E-3,5.137772977E-2
6.999131033E1,-4.859332222E-2,5.510766864E-2,-3.398577154E-2
7.009104133E1,3.051558609E-2,1.089570165E-2,1.188855886E-2
7.019077133E1,8.003237553E-2,1.748902202E-3,4.453824162E-2
7.029050233E1,5.363237502E-2,6.039296687E-2,-1.949344754E-2
7.039023233E1,-3.499800679E-2,5.568888187E-3,-2.942026556E-2
7.048996233E1,1.507256879E-3,3.603639007E-2,4.007506192E-2
7.058969292E1,-2.343851826E-2,-5.033926427E-2,-1.390760243E-2
7.068942292E1,-2.064034235E-1,2.771697164E-2,-1.024660224E-1
7.078915392E1,-3.973029546E-2,4.150178254E-2,-3.134107590E-3
7.088888392E1,-1.008011556E-1,8.716853678E-2,-1.802521169E-1
7.098861392E1,7.080614075E-2,2.550350815E-1,-4.494064701E-1
7.108834492E1,1.636426258E-1,4.929267114E-1,-4.944797319E-1
7.118807492E1,-2.999429585E-1,5.254284596E-1,-4.987411827E-1
7.128780592E1,-1.208774427E-1,4.539655441E-1,-3.234837574E-1
7.138753592E1,-9.370292818E-2,5.742316604E-1,-5.474888349E-1
7.148726692E1,-7.957126776E-2,5.823920345E-1,-8.494361275E-1
7.158699692E1,-5.829984182E-2,9.004413897E-1,-1.173211661E0
7.168672679E1,-1.133759401E-1,1.297798285E0,-1.750756354E0
7.178645779E1,-2.088084746E-1,1.526341971E0,-2.080326478E0
7.188618779E1,-1.393353757E-1,1.476478670E0,-2.080154570E0
7.198591879E1,-1.244242358E-1,1.478542153E0,-2.093730635E0
7.208564879E1,-1.566602280E-1,1.508147775E0,-1.942107071E0
7.218537979E1,-4.080578115E-1,1.374812547E0,-2.216546137E0
7.228510979E1,-2.352847767E-1,1.498101089E0,-2.193723285E0
7.238484079E1,-1.434095785E-1,1.533432890E0,-2.088076378E0
7.248457079E1,-1.090223865E-1,1.591532578E0,-2.125026103E0
7.258430179E1,-2.043582684E-1,1.510980751E0,-1.963294457E0
7.268403167E1,1.742754859E-2,1.385255674E0,-2.039106531E0
7.278376267E1,3.193415715E-3,1.408144015E0,-2.057263890E0
7.288349267E1,-1.240835167E-1,1.431895405E0,-2.066583767E0
7.298322267E1,-2.596061058E-1,1.518195630E0,-1.999988074E0
7.308295367E1,-9.840617264E-2,1.294874092E0,-2.055662338E0
7.318268367E1,1.519685638E-3,1.433772361E0,-1.774829925E0
7.328241467E1,-1.416625036E-4,1.404758477E0,-1.749885703E0
7.338214467E1,-1.471431628E-1,1.100127897E0,-1.868230425E0
7.348187567E1,-2.887203244E-1,1.333677385E0,-1.606689731E0
7.358160567E1,-1.780781770E-1,1.239841853E0,-1.584947444E0
7.368133642E1,-3.075318222E-1,1.232011846E0,-1.888858232E0
7.378106742E1,-1.561220832E-1,1.242310547E0,-1.353806425E0
7.388079742E1,1.483731337E-1,1.177213495E0,-1.520647953E0
7.398052842E1,-4.928408853E-2,1.046057525E0,-1.728983662E0
7.408025842E1,-2.783916017E-1,1.175678601E0,-1.659414659E0
7.417998942E1,-1.866007770E-2,9.789601403E-1,-1.226554640E0
7.427971942E1,-2.508065213E-1,6.707142270E-1,-6.499653822E-1
7.437944942E1,-6.713265035E-1,3.968394166E-1,-9.047490335E-1
7.447918042E1,1.011446613E-1,3.238796139E-1,-2.773503953E-1
