"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.261622563E2,-1.044827271E-1,8.235723724E0,5.680537262E0
1.262619873E2,-3.556604004E-1,7.810158691E0,5.053940277E0
1.263617193E2,6.436614990E-2,8.115673370E0,5.338947601E0
1.264614503E2,9.205856323E-2,8.162226562E0,5.828878784E0
1.265611823E2,-1.445993042E-1,8.271199951E0,5.702990570E0
1.266609138E2,2.288740540E-1,8.433013458E0,5.976022797E0
1.267606448E2,1.190025330E-1,8.497080231E0,5.807473297E0
1.268603768E2,-2.109114075E-1,8.190966797E0,5.729335785E0
1.269601078E2,2.441423035E-1,7.887697449E0,5.670957184E0
1.270598398E2,2.330653381E-1,8.491541748E0,5.636079712E0
1.271595708E2,1.094224548E-1,8.179291077E0,5.779032440E0
1.272593018E2,2.374063110E-1,7.657775574E0,5.674250336E0
1.273590338E2,3.942800903E-1,7.763006744E0,5.635930023E0
1.274587648E2,-1.362167358E-2,7.796237640E0,5.305267639E0
1.275584968E2,-2.501298523E-1,7.917036438E0,5.423222351E0
1.276582273E2,8.996292114E-2,8.235124969E0,6.057902527E0
1.277579583E2,-1.779798889E-1,7.941585388E0,5.484295349E0
1.278576903E2,1.023870850E-1,8.162825317E0,5.771997070E0
1.279574213E2,3.059637451E-1,8.386011200E0,5.551655273E0
1.280571533E2,1.707948303E-1,8.136929169E0,5.678890686E0
1.281568843E2,-1.451980591E-2,7.906558228E0,5.623056793E0
1.282566153E2,3.610491943E-1,8.120164032E0,5.502557373E0
1.283563473E2,-8.547225952E-2,7.972720642E0,5.732928314E0
1.284560783E2,-1.016386414E-1,8.373437347E0,5.963448944E0
1.285558103E2,-3.254232788E-1,8.178542633E0,6.110293579E0
1.286555412E2,-2.240840149E-1,7.666906586E0,5.758375397E0
1.287552732E2,2.519261169E-1,8.180937653E0,6.409371643E0
1.288550042E2,5.056484985E-1,8.492888947E0,5.878425751E0
1.289547352E2,-2.484832764E-2,8.095914459E0,5.403912506E0
1.290544672E2,-2.234852600E-1,8.020321655E0,5.131329346E0
1.291541982E2,2.080673218E-1,8.037984924E0,5.212310944E0
1.292539302E2,4.730163574E-2,7.880512390E0,5.292244720E0
1.293536612E2,4.983137512E-1,8.035889282E0,5.459596710E0
1.294533932E2,4.689747620E-1,8.156538391E0,4.911286926E0
1.295531242E2,5.182223511E-1,8.241561584E0,5.323978729E0
1.296528565E2,-4.670288086E-2,7.892337799E0,5.716911621E0
1.297525875E2,1.832189941E-1,8.228538666E0,6.088139648E0
1.298523195E2,3.195854187E-1,8.667875061E0,6.061345367E0
1.299520505E2,-2.948867798E-2,8.360115051E0,5.850134583E0
1.300517815E2,1.821711731E-1,8.285869446E0,5.683231659E0
1.301515135E2,2.299218750E-1,7.939938812E0,5.406606903E0
1.302512445E2,5.761518860E-1,7.797135773E0,5.392685852E0
1.303509765E2,2.962339783E-1,8.117020569E0,5.574258270E0
1.304507075E2,1.250050507E0,8.044122162E0,5.196593628E0
1.305504395E2,8.901988220E-1,8.259673920E0,5.780229950E0
1.306501702E2,1.204245758E0,7.709418182E0,5.729036407E0
1.307499022E2,9.363029480E-1,7.825426941E0,5.409600677E0
1.308496332E2,1.872156830E0,7.805368652E0,5.076393585E0
1.309493652E2,1.097068634E0,8.008945312E0,5.491031342E0
1.310490962E2,9.527687073E-1,8.036488037E0,5.124743042E0
1.311488282E2,1.322799225E0,8.083490295E0,5.256768494E0
1.312485592E2,5.221142578E-1,8.288863220E0,5.411846008E0
1.313482902E2,7.550299072E-1,8.624764709E0,5.511688385E0
1.314480222E2,-1.649569702E-1,8.379125519E0,5.407205658E0
1.315477532E2,8.467890930E-1,7.880961456E0,5.322332153E0
1.316474847E2,1.119671631E0,7.710316315E0,5.338947601E0
1.317472157E2,8.930429077E-1,7.894283752E0,5.480852509E0
1.318469477E2,1.327888641E0,7.709717560E0,5.389392700E0
1.319466787E2,1.562151489E0,8.264014893E0,5.803731079E0
1.320464107E2,1.800156555E0,8.318800964E0,5.733377380E0
1.321461417E2,8.806187439E-1,8.527916107E0,5.400619354E0
1.322458737E2,1.433119812E0,8.399782562E0,5.316643982E0
1.323456047E2,1.699416046E0,8.077652435E0,5.306016083E0
1.324453367E2,1.031355286E0,7.892936554E0,4.925657043E0
1.325450677E2,1.544637909E0,8.115074615E0,5.124593353E0
1.326448004E2,1.182540894E0,7.811954956E0,5.210963745E0
1.327445314E2,8.764274597E-1,8.434510345E0,5.789959717E0
1.328442634E2,8.511300659E-1,8.210426331E0,5.228776703E0
1.329439944E2,5.728587341E-1,8.185877380E0,5.387746124E0
1.330437264E2,1.445993042E0,8.114326172E0,5.390141144E0
1.331434574E2,9.460327148E-1,8.461154938E0,5.829327850E0
1.332431894E2,9.331594849E-1,8.824898529E0,6.091582489E0
1.333429204E2,1.079704742E0,8.586743774E0,5.267845459E0
1.334426524E2,1.890418854E0,7.844587097E0,5.156926117E0
1.335423834E2,8.869056702E-1,8.126001892E0,5.412295074E0
1.336421154E2,-9.624984741E-2,8.314759369E0,5.854475555E0
1.337418458E2,-2.331401825E0,8.319100342E0,5.167404327E0
1.338415778E2,1.839973755E0,8.382119293E0,6.640790405E0
1.339413088E2,1.529070282E0,8.474477234E0,6.352789307E0
1.340410408E2,1.920655975E0,6.995552673E0,5.841452637E0
1.341407718E2,1.418300629E0,7.903714142E0,6.262527008E0
1.342405038E2,8.066725159E-1,8.269253998E0,6.488407288E0
1.343402348E2,8.650511169E-1,8.339308319E0,6.740333405E0
1.344399668E2,9.220825195E-1,8.283474426E0,6.891369324E0
1.345396978E2,1.626218262E0,8.195307770E0,6.777755585E0
1.346394298E2,1.533411255E0,7.853867798E0,6.199807434E0
1.347391622E2,1.339115295E0,7.090155945E0,6.541846161E0
1.348388932E2,8.503816223E-1,6.590345306E0,5.315446472E0
1.349386252E2,1.057550812E0,7.713160400E0,6.550228729E0
1.350383562E2,1.739981689E0,7.982899475E0,6.525530090E0
1.351380882E2,9.836045837E-1,7.936196594E0,6.589596863E0
1.352378192E2,5.822891235E-1,7.522157593E0,6.301296387E0
1.353375512E2,-4.805007935E-2,7.372917938E0,6.268065491E0
1.354372822E2,1.531764679E0,7.746391296E0,6.565047913E0
1.355370142E2,1.467248840E0,7.503895569E0,6.594686279E0
1.356367452E2,1.494941254E0,8.487799530E0,6.984176331E0
1.357364770E2,1.854643250E0,8.607849884E0,6.918462982E0
1.358362080E2,8.955876160E-1,7.553592224E0,5.752238159E0
1.359359400E2,1.813927917E0,7.434140625E0,5.637576599E0
1.360356720E2,-6.926097107E-1,7.170987854E0,5.705535278E0
1.361354030E2,1.046324158E0,7.994275818E0,5.598058777E0
1.362351350E2,2.382745056E0,7.706873474E0,6.092929688E0
1.363348660E2,1.556912384E0,8.033943329E0,6.147715759E0
1.364345980E2,8.116122437E-1,9.455387421E0,5.961053925E0
1.365343290E2,9.163943481E-1,9.126221924E0,5.382207642E0
1.366340610E2,1.513951721E0,7.867788849E0,3.924538879E0
1.367337922E2,5.896238708E-1,7.915090485E0,4.880900116E0
1.368335242E2,1.294508057E0,8.773704987E0,5.511538696E0
1.369332562E2,1.047970734E0,8.730444946E0,5.524561615E0
1.370329872E2,1.460512848E0,8.663983154E0,6.015241241E0
1.371327192E2,1.026265869E0,8.196355591E0,5.331762543E0
1.372324502E2,9.833052063E-1,8.007598114E0,5.221891022E0
1.373321822E2,1.204545135E0,8.567733307E0,6.619833984E0
1.374319132E2,1.759441223E0,8.533604279E0,6.520290985E0
1.375316452E2,1.275946655E0,8.306975555E0,5.116659851E0
1.376313762E2,1.705702972E0,8.686735840E0,6.402485962E0
1.377311083E2,9.624984741E-1,8.847202148E0,5.752687225E0
1.378308403E2,1.377884674E0,7.853568420E0,5.207071838E0
1.379305713E2,1.176703033E0,8.066425781E0,6.376889191E0
1.380303033E2,1.969155121E0,8.065078583E0,4.838837585E0
1.381300343E2,1.917811890E0,8.324189758E0,7.563022614E0
1.382297663E2,1.654359741E0,8.220754852E0,5.937702484E0
1.383294973E2,1.466650085E0,7.444918213E0,5.907315674E0
1.384292293E2,1.549577637E0,7.589068451E0,6.385122070E0
1.385289613E2,1.526076508E0,7.422315216E0,6.279441833E0
1.386286923E2,1.452279968E0,7.556585999E0,6.423592072E0
1.387284245E2,1.691183167E0,7.727081451E0,5.925128632E0
1.388281555E2,1.378333740E0,8.121810608E0,6.158942413E0
1.389278875E2,9.901908875E-1,7.861052856E0,5.839955750E0
1.390276195E2,1.463506622E0,8.464448090E0,5.493426361E0
1.391273505E2,1.279988251E0,8.412057037E0,5.252128143E0
1.392270825E2,9.885443115E-1,8.563392334E0,5.195545807E0
1.393268135E2,1.284927979E0,8.463999023E0,5.062622223E0
1.394265455E2,1.290466461E0,8.175548859E0,4.900958405E0
1.395262765E2,8.228388977E-1,8.298742676E0,5.243895264E0
1.396260085E2,1.264869690E0,8.655301208E0,5.675298157E0
1.397257401E2,1.235231323E0,8.384364624E0,5.658383331E0
1.398254711E2,1.033001862E0,8.071515198E0,5.794300690E0
1.399252031E2,1.115330658E0,8.091723175E0,6.135890350E0
1.400249341E2,1.112336884E0,7.731272736E0,6.253695374E0
1.401246661E2,7.849676514E-1,7.509733429E0,6.431974640E0
1.402243971E2,1.160237274E0,7.956853638E0,6.538403320E0
1.403241291E2,6.810836792E-1,7.677085419E0,6.002667389E0
1.404238611E2,6.015989685E-1,7.530689850E0,6.425987091E0
1.405235921E2,7.535330200E-1,7.963889008E0,6.432872772E0
1.406233241E2,4.878355408E-1,7.588469696E0,6.396797791E0
1.407230554E2,2.890489197E-1,7.345973969E0,6.304140472E0
1.408227874E2,7.782316589E-1,7.627837830E0,6.264173584E0
1.409225194E2,9.464817810E-1,7.715555420E0,6.734196167E0
1.410222504E2,3.891906738E-1,7.166048126E0,6.484814758E0
1.411219824E2,8.797206116E-1,7.200027466E0,7.360942841E0
1.412217134E2,8.336164856E-1,7.084018707E0,7.190297699E0
1.413214454E2,9.527687073E-1,7.339387665E0,6.907386017E0
1.414211774E2,7.759863281E-1,6.990014191E0,7.098837891E0
1.415209084E2,1.041833496E0,7.053182831E0,6.885082397E0
1.416206404E2,8.940907288E-1,7.158713379E0,7.261250153E0
1.417203705E2,6.066883850E-1,6.822063446E0,7.370822296E0
1.418201025E2,3.487747192E-1,6.787635040E0,7.434589691E0
1.419198345E2,6.890171814E-1,7.051386566E0,7.449558563E0
1.420195655E2,4.047583008E-1,7.124135284E0,7.112459564E0
1.421192975E2,4.821473694E-1,6.978787537E0,7.140151978E0
1.422190285E2,5.578898621E-1,6.777905273E0,7.009922791E0
1.423187605E2,6.129753113E-1,6.910529480E0,6.864125977E0
1.424184925E2,6.966513062E-1,7.128326569E0,7.317383423E0
1.425182235E2,8.086184692E-1,7.167844391E0,7.389084320E0
1.426179555E2,1.048569489E0,6.902745667E0,7.030579834E0
1.427176877E2,4.429289246E-1,7.136110382E0,7.239245911E0
1.428174197E2,7.875123596E-1,6.974745941E0,7.386689301E0
1.429171517E2,5.739065552E-1,6.940167847E0,6.984026642E0
1.430168827E2,7.128176880E-1,7.081174622E0,7.404053192E0
1.431166147E2,1.004111938E0,7.080575867E0,7.406298523E0
1.432163457E2,8.628057861E-1,7.254663849E0,7.055128784E0
1.433160777E2,1.129251709E0,7.102280731E0,7.100185089E0
1.434158097E2,8.873547363E-1,7.110064545E0,7.182813263E0
1.435155407E2,5.733078003E-1,7.156617737E0,6.957082672E0
1.436152727E2,6.454577637E-1,7.452103271E0,7.020550690E0
1.437150039E2,9.187893677E-1,7.540718994E0,6.562802582E0
1.438147349E2,5.559439087E-1,7.423961792E0,6.560108185E0
1.439144669E2,9.595046997E-1,6.966812439E0,6.258635101E0
1.440141979E2,4.499642944E-1,7.533084869E0,7.194788361E0
1.441139299E2,8.876541138E-1,7.267387390E0,6.450835419E0
1.442136619E2,6.300398254E-1,7.642207947E0,6.719526672E0
1.443133929E2,3.260220337E-1,7.653733978E0,6.114335175E0
1.444131249E2,5.143304443E-1,7.526498566E0,5.739514618E0
1.445128569E2,9.997709656E-1,7.792196045E0,6.452931061E0
1.446125879E2,6.655160522E-1,7.519163818E0,6.226751404E0
1.447123203E2,1.008303223E0,7.615413666E0,6.664141846E0
1.448120523E2,1.100960541E0,7.923622742E0,6.010900269E0
1.449117833E2,9.090596008E-1,7.983498230E0,5.775739288E0
1.450115153E2,1.120420074E0,8.149353333E0,6.048921204E0
1.451112473E2,1.082249451E0,7.902366943E0,6.034401398E0
1.452109783E2,8.674461365E-1,7.792495422E0,5.743256836E0
1.453107103E2,9.593550110E-1,7.404053192E0,5.878126373E0
1.454104423E2,6.330335999E-1,7.622149658E0,6.321803741E0
1.455101733E2,2.763253784E-1,7.300169220E0,6.152356110E0
1.456099053E2,-4.071533203E-2,7.539521484E0,6.093378754E0
1.457096373E2,3.796105957E-1,7.931256866E0,6.699917450E0
1.458093683E2,9.578581238E-1,8.084837494E0,6.487209778E0
1.459091003E2,2.766247559E-1,7.927364960E0,6.173013153E0
1.460088323E2,1.995350647E-1,7.636220398E0,5.788163452E0
1.461085633E2,6.137237549E-3,7.793094177E0,5.988446960E0
1.462082953E2,1.872605896E-1,7.853269043E0,6.711892548E0
1.463080273E2,1.580413513E0,7.738008728E0,5.709427185E0
1.464077583E2,-5.965095520E-1,8.669671326E0,6.435567169E0
1.465074903E2,1.047821045E-2,7.560926971E0,5.515131226E0
1.466072223E2,-2.885998535E-1,7.477999420E0,5.736071777E0
1.467069534E2,-4.861889648E-1,7.199428711E0,5.635630646E0
1.468066854E2,1.562750244E-1,8.177045746E0,6.031257935E0
1.469064174E2,4.267625427E-1,8.970994720E0,6.495742035E0
1.470061484E2,1.713935852E-1,8.579259338E0,6.134692841E0
1.471058804E2,-8.966354370E-2,8.170309753E0,5.581443329E0
1.472056124E2,4.644841003E-1,7.861202545E0,5.565276947E0
1.473053434E2,5.086422729E-1,7.425159302E0,5.268294525E0
1.474050754E2,4.306544495E-1,8.291108551E0,5.662574615E0
1.475048074E2,6.119274902E-1,9.401349792E0,6.933132477E0
1.476045384E2,-3.213816833E-1,9.523645477E0,6.645730133E0
1.477042699E2,-1.392703857E0,6.813231812E0,4.227508850E0
1.478040019E2,-2.211501160E0,7.155420227E0,4.803211670E0
1.479037329E2,-1.113983459E0,7.510631561E0,6.356980591E0
1.480034649E2,-1.462458801E-1,8.251441040E0,5.320685577E0
1.481031969E2,1.782792664E-1,8.046068115E0,5.457800446E0
1.482029289E2,-8.452922058E-1,9.434131622E0,6.294859772E0
1.483026599E2,9.280700684E-3,8.396040344E0,5.196893005E0
1.484023919E2,5.623805237E-1,7.606282654E0,4.372407532E0
1.485021239E2,2.950364685E-1,7.770640869E0,5.050048370E0
1.486018549E2,1.923500061E-1,7.767946472E0,5.371130676E0
1.487015875E2,-1.366658020E-1,7.919581146E0,5.719905396E0
1.488013195E2,-1.884580994E-1,7.830965424E0,5.583239594E0
1.489010515E2,-1.799258423E-1,7.999963989E0,6.574029236E0
1.490007825E2,-5.673202515E-2,7.816595306E0,6.461014252E0
1.491005145E2,3.212319946E-1,7.650440826E0,6.349196777E0
1.492002465E2,5.257067871E-1,7.545658722E0,6.352190552E0
1.492999785E2,3.644920349E-1,7.651338959E0,6.300098877E0
1.493997095E2,3.230282593E-1,7.876770172E0,6.331533508E0
1.494994415E2,2.354603577E-1,7.862400055E0,6.031707001E0
1.495991735E2,5.736071777E-1,7.841144257E0,5.755082245E0
1.496989047E2,4.701722717E-1,7.971373444E0,5.439388733E0
1.497986367E2,2.721340942E-1,8.063132629E0,5.795498199E0
1.498983687E2,2.528242493E-1,7.793543243E0,5.842201080E0
1.499981007E2,7.961943054E-1,7.895780640E0,5.230273590E0
1.500978317E2,5.089416504E-3,7.439828796E0,5.706134033E0
1.501975637E2,-9.041198730E-2,8.367599487E0,5.778433685E0
1.502972957E2,3.742218018E-2,8.139922943E0,5.325026550E0
1.503970277E2,2.944377136E-1,8.302784271E0,5.727389832E0
1.504967587E2,2.631527710E-1,8.109236755E0,5.532794495E0
1.505964907E2,5.026547241E-1,8.209228821E0,5.860163727E0
1.506962218E2,1.809736633E-1,8.445587311E0,6.258036346E0
1.507959538E2,4.415817261E-1,8.090675354E0,5.342240753E0
1.508956848E2,4.032614136E-1,7.978408813E0,4.983287201E0
1.509954168E2,5.700146484E-1,7.960745544E0,5.791755981E0
1.510951488E2,4.209246826E-1,7.897726593E0,5.890400848E0
1.511948808E2,6.348298645E-1,7.988288269E0,5.740562439E0
1.512946118E2,3.674858093E-1,8.470435638E0,6.399043121E0
1.513943438E2,7.860154724E-1,7.735913086E0,5.900729370E0
1.514940758E2,7.985893250E-1,7.786657562E0,5.617817688E0
1.515938078E2,4.044589233E-1,7.441475372E0,5.522615662E0
1.516935390E2,1.874102783E-1,7.626191254E0,6.604416046E0
1.517932710E2,1.746867371E-1,7.715854797E0,6.078409882E0
1.518930030E2,1.818717957E-1,7.689958649E0,5.978717194E0
1.519927350E2,2.276765442E-1,7.882608032E0,6.386020203E0
1.520924660E2,2.017803955E-1,8.048163757E0,5.890550537E0
1.521921980E2,-1.227447510E-2,7.852670288E0,5.693260803E0
1.522919300E2,-5.837860107E-3,7.933502197E0,5.895041199E0
1.523916620E2,-4.340972900E-3,8.229287109E0,5.878276062E0
1.524913930E2,-7.035369873E-2,7.949069824E0,5.755830688E0
1.525911250E2,-1.919009399E-1,8.369395752E0,5.737868042E0
1.526908571E2,-5.108876038E-1,7.876470795E0,5.170398102E0
1.527905891E2,-1.848655701E-1,8.019872589E0,5.865702209E0
1.528903211E2,-4.013154602E-1,7.973618774E0,5.770799561E0
1.529900521E2,-4.357438660E-1,8.254285126E0,5.549859009E0
1.530897841E2,-5.795947266E-1,8.539591827E0,5.805826721E0
1.531895161E2,-5.590873718E-1,8.405620422E0,5.609135742E0
1.532892481E2,-3.561094666E-1,8.137827301E0,5.192402344E0
1.533889791E2,-3.330574036E-1,7.663463745E0,5.313799896E0
1.534887111E2,-3.523672485E-1,7.866591339E0,5.402714996E0
1.535884431E2,-4.194277954E-1,8.047565002E0,5.868097229E0
1.536881750E2,-7.894583130E-1,8.200097809E0,5.639223175E0
1.537879070E2,-6.439608765E-1,7.926317139E0,5.408403168E0
1.538876380E2,-4.969665527E-1,8.051756287E0,5.564827881E0
1.539873700E2,-1.269360352E-1,7.771239624E0,5.395380249E0
1.540871020E2,-9.864486694E-2,7.857759705E0,5.355263672E0
1.541868340E2,-3.906875610E-1,7.964637451E0,5.664670258E0
1.542865660E2,-1.654060364E-1,8.100854187E0,6.057603149E0
1.543862980E2,-2.627037048E-1,7.934100952E0,5.627697144E0
1.544860290E2,-3.405418396E-1,8.200696564E0,5.903423767E0
1.545857610E2,-8.720864868E-1,8.000712433E0,5.515580292E0
1.546854935E2,-5.613327026E-1,7.615413666E0,5.528004456E0
1.547852255E2,-8.207432556E-1,7.946674805E0,5.396428070E0
1.548849575E2,-5.123844910E-1,8.058342590E0,5.720354462E0
1.549846885E2,-7.209008789E-1,7.925868073E0,5.822741547E0
1.550844205E2,-3.757186890E-2,8.009693756E0,5.963299255E0
1.551841525E2,-3.393443298E-1,8.212521973E0,5.928122406E0
1.552838845E2,-4.978646851E-1,7.986641693E0,5.879623260E0
1.553836165E2,-2.119592285E-1,7.202871552E0,5.337151337E0
1.554833485E2,-3.752696228E-1,7.762407990E0,5.190606079E0
1.555830795E2,-1.913021851E-1,8.085136871E0,6.235283661E0
1.556828114E2,-2.206411743E-1,7.828271027E0,5.967490540E0
1.557825434E2,6.189628601E-1,8.029153290E0,5.319039001E0
1.558822754E2,1.357676697E-1,8.402177582E0,5.742059326E0
1.559820074E2,-3.194357300E-1,7.760012970E0,5.523962860E0
1.560817394E2,-2.784210205E-1,8.177943878E0,5.684878235E0
1.561814714E2,-5.077441406E-1,8.037236481E0,5.303471375E0
1.562812024E2,-2.877017212E-1,8.263865204E0,5.545967102E0
1.563809344E2,-5.908213806E-1,8.127199402E0,5.578449554E0
1.564806664E2,-1.865121460E-1,8.223898315E0,5.990991669E0
1.565803984E2,1.267863464E-1,8.214168549E0,5.645659790E0
1.566801297E2,-1.320254517E-1,7.729476471E0,5.000651093E0
1.567798617E2,8.505313110E-1,7.847131805E0,5.501958618E0
1.568795937E2,9.580078125E-2,8.048014069E0,5.993087311E0
1.569793247E2,-4.026626587E-1,8.212072906E0,6.070775757E0
1.570790567E2,-1.352437592E0,8.414601746E0,6.235433350E0
1.571787887E2,5.704637146E-1,8.521479492E0,6.000422058E0
1.572785207E2,1.564097443E0,7.811206512E0,6.142925720E0
1.573782527E2,1.473835144E0,7.516170044E0,5.172643433E0
1.574779847E2,-1.559756470E-1,7.060367889E0,6.002817078E0
1.575777167E2,1.695973206E-1,6.737938385E0,6.181844788E0
1.576774480E2,-2.835104370E-1,7.687264252E0,5.876030731E0
1.577771800E2,-2.653981018E-1,8.014932861E0,5.767057343E0
1.578769120E2,-2.224374390E-1,7.971223755E0,6.303392029E0
1.579766440E2,4.704716492E-1,7.475754089E0,6.090834045E0
1.580763760E2,-3.131488037E-1,7.676786041E0,5.643863525E0
1.581761080E2,-2.627037048E-1,7.659122772E0,5.740712128E0
1.582758400E2,-1.297801208E-1,7.532037048E0,5.308111725E0
1.583755720E2,-6.930587769E-2,7.805967407E0,5.582790527E0
1.584753040E2,-3.173400879E-2,7.907306671E0,5.771697693E0
1.585750360E2,-4.641847229E-1,8.037535858E0,6.122118988E0
1.586747673E2,3.186872864E-1,7.897726593E0,5.905669098E0
1.587744993E2,1.447489929E-1,8.825497284E0,6.943910065E0
1.588742313E2,5.595364380E-1,8.739725647E0,6.655459900E0
1.589739633E2,1.995350647E-1,8.180488586E0,5.538183289E0
1.590736953E2,5.909710693E-1,7.414681091E0,4.479584656E0
1.591734273E2,8.137078857E-1,7.867190094E0,5.520070953E0
1.592731593E2,-3.227288818E-1,8.191565552E0,6.391109619E0
1.593728913E2,-5.622308350E-1,8.113128662E0,5.851930847E0
1.594726233E2,1.065783691E-1,7.973469086E0,5.666017456E0
1.595723553E2,2.691403198E-1,7.727231140E0,5.534291382E0
1.596720868E2,6.484515381E-1,7.564070435E0,5.825585632E0
1.597718178E2,8.711883545E-2,7.914491730E0,5.497018890E0
1.598715498E2,5.987548828E-2,8.628806305E0,5.854325867E0
1.599712818E2,8.509803772E-1,8.407566376E0,5.367987213E0
1.600710138E2,7.936495972E-1,8.832083588E0,6.780000916E0
1.601707458E2,-3.546125793E-1,8.484356689E0,6.227499847E0
1.602704778E2,4.523593140E-1,7.801177368E0,5.703439636E0
1.603702098E2,2.965333557E-1,7.691605225E0,5.255720673E0
1.604699418E2,2.296224976E-1,8.149353333E0,5.781876526E0
1.605696738E2,7.484436035E-4,8.226443024E0,5.732628937E0
1.606694060E2,9.669891357E-2,8.263865204E0,5.249134369E0
1.607691380E2,-9.385482788E-2,8.317154388E0,5.743556213E0
1.608688700E2,1.127156067E-1,8.160579987E0,5.685027924E0
1.609686020E2,2.499801636E-2,8.045469360E0,5.622907104E0
1.610683340E2,3.022215271E-1,8.234376526E0,5.340444489E0
1.611680660E2,4.317022705E-1,8.143964539E0,5.644162903E0
1.612677980E2,2.803669739E-1,8.183482361E0,5.329367523E0
1.613675290E2,4.456233215E-1,8.279133453E0,5.836213531E0
1.614672610E2,3.088078308E-1,8.047864380E0,5.716013489E0
1.615669930E2,3.686833191E-1,7.834408264E0,5.434149628E0
1.616667250E2,4.170327759E-1,7.958051147E0,5.290448456E0
1.617664571E2,3.436853027E-1,7.962841187E0,5.609884186E0
1.618661891E2,3.375480652E-1,8.201594696E0,5.714516602E0
1.619659211E2,8.128097534E-2,8.056546326E0,5.556445312E0
1.620656531E2,7.828720093E-2,8.058941345E0,5.678740997E0
1.621653851E2,-3.302133179E-1,8.017926636E0,5.738915863E0
1.622651171E2,-1.748364258E-1,7.952512665E0,5.783074036E0
1.623648491E2,-1.691482544E-1,7.921826477E0,5.718109131E0
1.624645811E2,3.980223083E-1,8.002359009E0,5.793851624E0
1.625643131E2,1.194515991E-1,8.020171967E0,5.649252319E0
1.626640451E2,1.469943237E-1,8.150850220E0,5.738616486E0
1.627637772E2,-1.667532349E-1,8.190966797E0,5.828878784E0
1.628635092E2,6.077362061E-2,7.851772156E0,6.001469879E0
1.629632412E2,-7.649093628E-2,7.930658112E0,5.670358429E0
