"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.798216050E2,1.296283722E1,1.930120087E1,1.343840790E1
5.799213370E2,1.252109528E1,1.683535767E1,1.283167267E1
5.800210700E2,1.276593781E1,1.573019028E1,1.319090271E1
5.801208025E2,1.216393280E1,1.828879929E1,1.506816101E1
5.802205345E2,1.230741882E1,1.935153198E1,1.535755157E1
5.803202675E2,1.240461731E1,1.848250580E1,1.525161743E1
5.804200005E2,1.213865662E1,1.764998245E1,1.458551025E1
5.805197335E2,1.276461792E1,1.109254074E1,1.273303986E1
5.806194655E2,1.304390717E1,8.837715149E0,1.209980774E1
5.807191985E2,1.227309418E1,1.318013763E1,1.321565247E1
5.808189315E2,1.110597992E1,1.915727234E1,1.444208527E1
5.809186645E2,1.028797150E1,2.118338776E1,1.494975281E1
5.810183965E2,9.560691833E0,2.505705261E1,1.528513336E1
5.811181304E2,9.573844910E0,2.587785721E1,1.540351868E1
5.812178634E2,1.014356232E1,2.368916321E1,1.380471802E1
5.813175964E2,1.144972229E1,1.905559540E1,1.333026123E1
5.814173284E2,1.139172363E1,1.703284836E1,1.363772583E1
5.815170614E2,1.087212372E1,1.312580490E1,1.286616516E1
5.816167944E2,9.582359314E0,1.311419678E1,1.352249146E1
5.817165274E2,9.969146729E0,1.379185867E1,1.336195374E1
5.818162594E2,1.075615692E1,1.104965210E1,1.211120605E1
5.819159924E2,1.199603271E1,1.268798828E0,9.932128906E0
5.820157254E2,1.246913147E1,-3.567123413E0,9.137992859E0
5.821154582E2,1.178507233E1,2.157794952E0,1.049273682E1
5.822151902E2,1.129106903E1,8.759475708E0,1.210363007E1
5.823149232E2,1.105393982E1,1.322084808E1,1.305739594E1
5.824146562E2,1.063282776E1,1.534168625E1,1.304277039E1
5.825143892E2,1.023564911E1,1.904830551E1,1.407083130E1
5.826141212E2,1.003040314E1,2.083611679E1,1.451561737E1
5.827138542E2,9.403480530E0,2.492626381E1,1.577529907E1
5.828135872E2,9.188125610E0,2.504955864E1,1.558920288E1
5.829133202E2,9.764709473E0,2.482061005E1,1.568144989E1
5.830130522E2,9.976776123E0,2.533248901E1,1.643564606E1
5.831127851E2,1.063330078E1,2.576749420E1,1.621189117E1
5.832125181E2,1.002536011E1,2.491949463E1,1.576865387E1
5.833122501E2,1.038534546E1,2.468560219E1,1.639486694E1
5.834119831E2,1.177697754E1,2.492714310E1,1.678638458E1
5.835117161E2,1.243025208E1,2.538470650E1,1.616078186E1
5.836114491E2,1.208670807E1,2.474377441E1,1.578977203E1
5.837111811E2,1.151602936E1,2.258078003E1,1.419593048E1
5.838109141E2,9.631134033E0,1.872769928E1,1.199953461E1
5.839106471E2,1.065077972E1,1.464577866E1,1.101451111E1
5.840103801E2,1.286454010E1,9.478019714E0,1.031954956E1
5.841101122E2,1.263332367E1,3.057720184E0,8.946067810E0
5.842098452E2,1.215803528E1,1.155330658E0,9.687812805E0
5.843095782E2,1.232047272E1,1.153060913E0,1.033055878E1
5.844093112E2,1.259146118E1,1.621147156E0,1.045748138E1
5.845090432E2,1.193273163E1,2.681686401E0,1.044422150E1
5.846087762E2,1.085964966E1,4.177097321E0,1.085814667E1
5.847085092E2,1.052327728E1,7.403736115E0,1.168580627E1
5.848082422E2,1.046994019E1,1.191817856E1,1.272373962E1
5.849079742E2,1.046380615E1,1.624511719E1,1.369425201E1
5.850077072E2,9.769775391E0,1.817031097E1,1.467501831E1
5.851074398E2,9.402503967E0,1.943455887E1,1.453444672E1
5.852071728E2,1.056312561E1,1.681506729E1,1.396098328E1
5.853069048E2,1.098455811E1,1.427827072E1,1.276842499E1
5.854066378E2,1.201531219E1,6.850929260E0,1.375560760E1
5.855063708E2,1.263276672E1,6.728324890E0,1.346015167E1
5.856061038E2,1.166842651E1,7.592079163E0,1.318204498E1
5.857058358E2,1.228019714E1,7.359153748E0,1.314116669E1
5.858055688E2,1.266011810E1,9.911415100E0,1.328656769E1
5.859053018E2,1.310131836E1,2.073516846E-1,1.117551422E1
5.860050338E2,1.313808441E1,3.456039429E-1,1.336106110E1
5.861047677E2,1.268608856E1,6.686138153E0,1.474691772E1
5.862045007E2,1.231368256E1,7.659572601E0,1.440793610E1
5.863042337E2,1.265322876E1,3.660057068E0,1.319498444E1
5.864039657E2,1.168122864E1,3.815872192E0,1.354141235E1
5.865036987E2,1.054347229E1,6.130573273E0,1.314925385E1
5.866034317E2,1.098815155E1,1.002998352E1,1.110418701E1
5.867031637E2,1.402050781E1,1.011837387E1,9.820388794E0
5.868028967E2,1.578768921E1,4.146022797E0,9.034545898E0
5.869026297E2,1.577510834E1,7.082099915E-1,1.063469696E1
5.870023627E2,1.525195312E1,5.604629517E-1,1.201719666E1
5.871020944E2,1.357472992E1,1.841785431E0,1.374797821E1
5.872018274E2,1.145381165E1,3.464954376E0,1.395373535E1
5.873015604E2,9.542243958E0,5.111968994E0,1.217284393E1
5.874012934E2,1.015348816E1,5.308258057E0,1.092620087E1
5.875010254E2,1.044375610E1,6.958156586E0,1.113191223E1
5.876007584E2,9.508285522E0,1.080918121E1,1.130117035E1
5.877004914E2,9.038116455E0,1.244578934E1,1.168661499E1
5.878002234E2,8.749160767E0,1.736305618E1,1.357344818E1
5.878999564E2,8.397087097E0,1.928679657E1,1.400392151E1
5.879996894E2,8.144859314E0,2.368236542E1,1.532928467E1
5.880994223E2,8.007781982E0,2.426814270E1,1.644329071E1
5.881991543E2,8.004844666E0,2.504622078E1,1.716161346E1
5.882988873E2,7.443572998E0,2.441865540E1,1.742650604E1
5.883986203E2,7.027938843E0,2.482474899E1,1.816799927E1
5.884983523E2,7.724273682E0,2.667984962E1,1.746305847E1
5.885980853E2,8.500038147E0,2.588686180E1,1.679508209E1
5.886978183E2,9.583801270E0,2.564715767E1,1.776347351E1
5.887975513E2,1.021351624E1,2.625636292E1,1.820767975E1
5.888972833E2,1.200688934E1,2.666073227E1,1.919396973E1
5.889970163E2,1.260109711E1,2.889029694E1,1.916811371E1
5.890967490E2,1.215707397E1,3.060819244E1,1.898603058E1
5.891964810E2,1.175119781E1,3.024125290E1,1.812894440E1
5.892962140E2,1.121438599E1,2.885470963E1,1.731169891E1
5.893959470E2,1.037821198E1,2.867916107E1,1.698728943E1
5.894956800E2,9.822326660E0,2.900563240E1,1.632223511E1
5.895954120E2,9.460914612E0,2.874518013E1,1.563767242E1
5.896951450E2,9.245285034E0,2.789461899E1,1.563500977E1
